Type,ID,Name,Version List
5,5637,FA. Jnl.-B.Post,NAVW17.00
5,5638,FAJnlManagement,NAVW110.00
5,5639,FA Get Journal,"NAVW17.00,MI10.00"
5,5640,Duplicate Depr. Book,NAVW19.00
5,5641,FA Reclass. Check Line,NAVW13.00
5,5642,FA Reclass. Transfer Line,NAVW110.00
5,5643,FA Reclass. Transfer Batch,NAVW19.00
5,5644,FA Reclass. Jnl.-Transfer,NAVW110.00
5,5645,FA Reclass. Jnl.-B.Transfer,NAVW17.00
5,5646,FAReclassJnlManagement,NAVW110.00
5,5647,Make Maintenance Ledger Entry,NAVW17.00
5,5649,G/L Reg.-Maint.Ledger,NAVW17.00
5,5650,FA Reg.-MaintLedger,NAVW17.00
5,5651,Insurance Jnl.-Check Line,NAVW17.00
5,5652,Insurance Jnl.-Post Line,NAVW17.00
5,5653,Insurance Jnl.-Post Batch,"NAVW19.00,CO7.00"
5,5654,Insurance Jnl.-Post,NAVW110.00
5,5655,Insurance Jnl.-B.Post,NAVW17.00
5,5656,InsuranceJnlManagement,NAVW110.00
5,5657,Make Ins. Coverage Ledg. Entry,NAVW17.00
5,5658,Ins. Reg.-Show Coverage Ledger,NAVW17.00
5,5670,FA. Jnl.-Post+Print,NAVW110.00
5,5671,FA. Jnl.-B.Post+Print,NAVW110.00
5,5672,Insurance Jnl.-Post+Print,NAVW110.00
5,5673,Insurance Jnl.-B.Post+Print,NAVW17.00
5,5674,FADimensionManagement,NAVW18.00
5,5700,User Setup Management,NAVW17.00
5,5701,Item Subst.,NAVW110.00.00.16177
5,5702,Dist. Integration,"NAVW110.00.00.17972,MF7.00,MC0164"
5,5703,Nonstock Item Management,NAVW110.00
5,5704,TransferOrder-Post Shipment,"NAVW110.00.00.15140,ESCM2.00.1"
5,5705,TransferOrder-Post Receipt,"NAVW110.00.00.15140,ESCM2.00.1"
5,5706,TransferOrder-Post (Yes/No),NAVW110.00
5,5707,TransferOrder-Post + Print,NAVW110.00
5,5708,Release Transfer Document,"NAVW110.00.00.15140,ESCM1.09"
5,5722,Item Category Management,NAVW110.00.00.14199
5,5750,Whse.-Create Source Document,"NAVW110.00,MI10.00.02,ESCM2.2,MC0115"
5,5751,Get Source Doc. Inbound,NAVW110.00
5,5752,Get Source Doc. Outbound,NAVW110.00
5,5760,Whse.-Post Receipt,"NAVW110.00.00.16585,VG10.00.02,MF9.00.03,ESCM2.00.1"
5,5761,Whse.-Post Receipt (Yes/No),NAVW13.60
5,5762,Whse.-Post Receipt + Print,NAVW17.00
5,5763,Whse.-Post Shipment,"NAVW110.00,VG10.00.02,MF9.00.03,ESCM2.2"
5,5764,Whse.-Post Ship. (Ship/Invoic),NAVW19.00
5,5765,Whse.-Post Shipment + Print,NAVW19.00
5,5766,Whse.-Post Receipt + Pr. Pos.,NAVW19.00
5,5770,Whse.-Service Release,NAVW110.00
5,5771,Whse.-Sales Release,NAVW110.00
5,5772,Whse.-Purch. Release,"NAVW110.00,MC0128"
5,5773,Whse.-Transfer Release,NAVW110.00.00.15052
5,5774,Whse.-Production Release,NAVW110.00
5,5775,Whse. Management,NAVW19.00
5,5776,Warehouse Document-Print,NAVW17.00
5,5777,Whse. Validate Source Line,"NAVW110.00,MF7.10"
5,5778,Whse. Create Pick,NAVW13.60
5,5779,Whse.-Printed,NAVW13.70.01
5,5780,Whse. Cross-Dock Management,NAVW110.00.00.14199
5,5781,Whse. Validate Source Header,NAVW17.00
5,5790,Available to Promise,NAVW110.00.00.16177
5,5800,Item Reg.- Show Value Entries,NAVW17.00
5,5801,Show Applied Entries,NAVW110.00
5,5802,Inventory Posting To G/L,"NAVW110.00.00.16585,NAVDE10.00.00.16585"
5,5803,Show Avg. Calc. - Item,NAVW17.00
5,5804,ItemCostManagement,"NAVW110.00.00.16177,MF8.00.01"
5,5805,Item Charge Assgnt. (Purch.),NAVW110.00
5,5807,Item Charge Assgnt. (Sales),"NAVW110.00,VG10.00.01"
5,5810,Change Average Cost Setting,NAVW110.00
5,5811,Change Exp. Cost Post. to G/L,NAVW17.00
5,5812,Calculate Standard Cost,"NAVW110.00,MF7.00"
5,5813,Undo Purchase Receipt Line,"NAVW110.00.00.16996,MF9.00.03"
5,5814,Undo Return Shipment Line,"NAVW110.00,MF9.00.03"
5,5815,Undo Sales Shipment Line,"NAVW110.00,MF10.00.01"
5,5816,Undo Return Receipt Line,"NAVW17.00,MF10.00.01"
5,5817,Undo Posting Management,"NAVW110.00.00.16996,MF7.00"
5,5818,Undo Service Shipment Line,"NAVW110.00.00.16996,VG7.00.01"
5,5819,Undo Service Consumption Line,NAVW110.00.00.16177
5,5820,Close Inventory Period,NAVW17.00
5,5830,Calc. Availability Overview,NAVW110.00.00.17501
5,5835,Item Reg.-Show Cap. Ledger,NAVW17.00
5,5836,Cost Calculation Management,"NAVW110.00.00.17972,MF7.00"
5,5837,Additional-Currency Management,NAVW19.00
5,5845,Get Inventory Report,NAVW110.00
5,5847,Get Average Cost Calc Overview,NAVW19.00
5,5870,Calculate BOM Tree,"NAVW110.00.00.17972,VG10.00.01"
5,5895,Inventory Adjustment,NAVW110.00.00.16177
5,5896,Calc. Inventory Adjmt. - Order,NAVW18.00
5,5899,Calc. Inventory Value-Check,NAVW110.00
5,5900,ServOrderManagement,NAVW110.00
5,5901,ServLoanerManagement,NAVW19.00
5,5902,Service Inv.-Printed,NAVW15.00
5,5903,Service Shpt.-Printed,NAVW15.00
5,5904,Service Cr. Memo-Printed,NAVW15.00
5,5905,Service-Printed,NAVW15.00
5,5906,ServLogManagement,NAVW15.00
5,5911,Serv Reg.-Show Ledger Entries,NAVW17.00
5,5912,ServLedgEntries-Post,"NAVW110.00.00.16177,VG10.00.01"
5,5913,FaultResolRelation-Calculate,NAVW17.00
5,5915,Customer-Notify by Email,NAVW110.00
5,5916,ServMailManagement,NAVW110.00.00.15052
5,5917,Process Service Email Queue,NAVW110.00
5,5918,ServOrder-Check Response Time,NAVW110.00
5,5919,Serv Reg.-Show WarrLdgEntries,NAVW17.00
5,5920,ServItemManagement,"NAVW110.00,NAVDACH10.00"
5,5921,ServComponent-Copy from BOM,NAVW17.00
5,5922,Serv-Quote to Order (Yes/No),NAVW15.00
5,5923,Service-Quote to Order,NAVW110.00.00.15052
5,5930,ServAllocationManagement,NAVW17.00
5,5931,Resource Skill Mgt.,NAVW110.00
5,5932,Service-Get Shipment,NAVW17.00
5,5940,ServContractManagement,NAVW110.00.00.17972
5,5941,ContractDiscount-Find,NAVW17.00
5,5942,ServContractQuote-Tmpl. Upd.,NAVW17.00
5,5943,Lock-OpenServContract,NAVW110.00
5,5944,SignServContractDoc,NAVW110.00.00.17501
5,5945,CreateCreditfromContractLines,NAVW110.00
5,5950,Service-Calc. Discount,NAVW110.00.00.17501
5,5951,Service-Disc. (Yes/No),NAVW110.00
5,5971,Service Header Apply,NAVW110.00
5,5972,Service Info-Pane Management,NAVW110.00
5,5979,Service-Post and Send,NAVW110.00.00.15601
5,5980,Service-Post,NAVW110.00
5,5981,Service-Post (Yes/No),NAVW110.00
5,5982,Service-Post+Print,NAVW110.00
5,5985,Serv-Item Tracking Rsrv. Mgt.,NAVW110.00
5,5986,Serv-Amounts Mgt.,NAVW110.00.00.16177
5,5987,Serv-Posting Journals Mgt.,NAVW110.00.00.15052
5,5988,Serv-Documents Mgt.,NAVW110.00.00.17501
5,6080,Service Price Management,NAVW110.00
5,6085,Serv. Ledg Bar Chart DrillDown,NAVW17.00
5,6224,XML DOM Management,NAVW110.00.00.15052
5,6300,Azure AD Mgt.,NAVW110.00
5,6301,Power BI Service Mgt.,NAVW110.00
5,6303,Azure AD Auth Flow,NAVW110.00
5,6304,Setup Azure AD Mgt. Provider,NAVW110.00
5,6500,Item Tracking Management,"NAVW110.00.00.17972,ESCM2.50"
5,6501,Item Tracking Data Collection,NAVW110.00.00.16996
5,6502,Late Binding Management,NAVW110.00
5,6503,Item Tracking Doc. Management,"NAVW110.00,ESCM2.1.1"
5,6520,Item Tracing Mgt.,NAVW110.00
5,6529,Item Tracking Navigate Mgt.,NAVW110.00
5,6620,Copy Document Mgt.,"NAVW110.00.00.17972,NAVDACH10.00.00.17972,VG10.00.02.1,MFMI10.00.02,MF10.00.02.1,OPP10.00,MC0150"
5,6638,Sales-Get Return Receipts,NAVW17.00
5,6648,Purch.-Get Return Shipments,NAVW17.00
5,6651,Return Shipment - Printed,NAVW13.10.01
5,6661,Return Receipt - Printed,"NAVW13.10.01,MF7.00"
5,6700,O365 Sync. Management,NAVW110.00.00.16996
5,6702,O365 Contact Sync. Helper,NAVW110.00.00.17972
5,6703,Exchange Contact Sync.,NAVW110.00.00.15052
5,6704,Booking Customer Sync.,NAVW110.00.00.15052
5,6705,Booking Service Sync.,NAVW110.00.00.15052
5,6710,ODataUtility,NAVW110.00.00.16177
5,6721,Booking Manager,NAVW110.00
5,6722,Booking Manager Handler,NAVW110.00
5,7000,Sales Price Calc. Mgt.,"NAVW110.00.00.16996,VG10.00.02.1,MF10.00.02.1,MC0150"
5,7010,Purch. Price Calc. Mgt.,"NAVW110.00.00.16585,VG10.00.02.1,MF8.00.01,MC0085"
5,7030,Campaign Target Group Mgt,NAVW19.00
5,7110,Analysis Report Management,"NAVW110.00.00.14199,MF7.00"
5,7111,Insert Analysis Line,"NAVW17.00,MF7.00"
5,7112,Analysis BarChart DrillDown,NAVW17.00
5,7130,Item Budget Management,NAVW110.00
5,7150,Update Item Analysis View,"NAVW110.00.00.16177,MF8.00.01"
5,7151,ItemAViewEntryToValueEntries,NAVW17.00
5,7152,Export Item Analysis View,"NAVW110.00.00.15140,MF10.00"
5,7153,Item Analysis Management,NAVW110.00
5,7171,Sales Info-Pane Management,NAVW110.00
5,7181,Purchases Info-Pane Management,"NAVW110.00,MF9.00.03"
5,7300,Whse. Jnl.-B.Register+Print,NAVW17.00
5,7301,Whse. Jnl.-Register Line,"NAVW110.00.00.16177,ESCM2.1"
5,7302,WMS Management,"NAVW110.00,ESCM2.1"
5,7303,Whse. Jnl.-Register,NAVW110.00
5,7304,Whse. Jnl.-Register Batch,NAVW110.00
5,7305,Whse. Jnl.-B.Register,NAVW17.00
5,7306,Whse.-Act.-Register (Yes/No),NAVW17.00
5,7307,Whse.-Activity-Register,"NAVW110.00.00.17501,ESCM2.50"
5,7308,Replenishment,NAVW110.00
5,7309,Whse. Jnl.-Register+Print,NAVW17.00
5,7310,Whse.-Shipment Release,NAVW110.00
5,7311,Whse. Worksheet-Create,NAVW110.00.00.16996
5,7312,Create Pick,"NAVW110.00.00.17972,ESCM2.1.1"
5,7313,Create Put-away,"NAVW110.00.00.16585,ESCM2.1.1"
5,7314,Warehouse Availability Mgt.,NAVW110.00.00.15052
5,7315,Whse. Internal Pick Release,NAVW110.00
5,7316,Whse. Int. Put-away Release,NAVW110.00
5,7317,Whse. Integration Management,NAVW17.00
5,7318,Bin Create,NAVW19.00
5,7319,Bin Content Create,NAVW19.00
5,7320,Whse. Undo Quantity,NAVW110.00.00.15052
5,7321,Create Inventory Put-away,NAVW110.00.00.14199
5,7322,Create Inventory Pick/Movement,"NAVW110.00.00.17501,MC0078"
5,7323,Whse.-Act.-Post (Yes/No),NAVW17.00
5,7324,Whse.-Activity-Post,"NAVW110.00.00.15052,MF7.00"
5,7325,Whse.-Output Prod. Release,NAVW19.00
5,7380,Phys. Invt. Count.-Management,"NAVW110.00.00.16996,NAVDACH10.00.00.16996"
5,7500,Item Attribute Management,NAVW110.00.00.15601
5,7600,Calendar Management,"NAVW110.00.00.17972,MF7.00,ESCM1.09.4"
5,7700,ADCS Management,NAVW17.00
5,7701,ADCS Communication,NAVW110.00.00.14199
5,7702,Miniform Management,NAVW110.00
5,7703,ADCS Get Field Value,NAVW110.00
5,7705,Miniform Logon,NAVW110.00
5,7706,Miniform Logoff,NAVW17.00
5,7707,Miniform Mainmenu,NAVW17.00
5,7708,Miniform Pick Activity List,NAVW110.00
5,7709,Miniform Put Activity List,NAVW110.00
5,7710,Miniform Move Activity List,NAVW110.00
5,7711,Miniform Whse. Activity Line,NAVW110.00
5,7712,Miniform Phys. Journal List,NAVW110.00
5,7713,Miniform Phys.-Inventory,NAVW110.00
5,7714,ADCS WS,NAVW110.00
5,8400,Record Set Management,NAVW110.00
5,8610,Questionnaire Management,NAVW110.00
5,8611,Config. Package Management,NAVW110.00.00.17972
5,8612,Config. Template Management,NAVW110.00.00.17972
5,8613,Config. Try Validate,NAVW110.00.00.14199
5,8614,Config. XML Exchange,"NAVW110.00.00.17501,MC0189"
5,8615,Config. Progress Bar,NAVW110.00
5,8616,Config. Management,NAVW110.00.00.17972
5,8617,Config. Validate Management,NAVW110.00.00.17501
5,8618,Config. Excel Exchange,NAVW110.00.00.17501
5,8619,Config. Pckg. Compression Mgt.,NAVW18.00
5,8620,Config. Package - Import,NAVW110.00
5,8621,Config. Validate Package,NAVW110.00
5,8800,Custom Layout Reporting,NAVW110.00.00.17972
5,8810,Customer Layout - Statement,NAVW19.00
5,8811,Custom Layout - Sales Quote,NAVW110.00
5,8812,Custom Layout - Sales Order,NAVW110.00
5,8813,Custom Layout - Sales Invoice,NAVW110.00
5,8814,Custom Layout - Sales CrMemo,NAVW110.00
5,8815,Custom Layout - Purchase Order,NAVW110.00
5,9000,Users - Create Super User,NAVW110.00
5,9001,Permission Pages Mgt.,NAVW19.00
5,9002,Permission Manager,NAVW110.00
5,9010,Azure AD User Management,NAVW110.00
5,9022,Pmt. Rec. Journals Launcher,NAVW110.00
5,9023,Pmt. Rec. Jnl. Import Trans.,NAVW110.00
5,9025,Small Business Report Catalog,NAVW19.00
5,9150,My Records Update Mgt.,NAVW110.00
5,9170,Conf./Personalization Mgt.,NAVW110.00
5,9178,Check App. Area Only Basic,NAVW110.00
5,9180,Generic Chart Mgt,NAVW110.00
5,9200,Matrix Management,NAVW110.00
5,9500,Debugger Management,NAVW110.00
5,9510,Document Service Management,NAVW110.00
5,9520,Mail Management,NAVW110.00
5,9530,Outlook Message Factory,NAVW110.00
5,9610,XSD Parser,NAVW110.00.00.17972
5,9621,DesignerPageId,NAVW110.00
5,9650,Edit MS Word Report Layout,NAVW110.00
5,9651,Document Report Mgt.,"NAVW110.00,MI10.00"
5,9652,Edit RDLC Report Layout,NAVW110.00.00.15052
5,9654,Design-time Report Selection,NAVW110.00
5,9655,Init. Server Printer Table,NAVW110.00
5,9656,Report Layout Update Log,NAVW110.00
5,9701,Cue Setup,NAVW19.00
5,9750,Web Service Management,NAVW110.00
5,9800,Log Table Permissions,NAVW110.00
5,9801,Identity Management,NAVW110.00
5,9900,Data Upgrade Mgt.,NAVW19.00
5,9990,Code Coverage Mgt.,NAVW110.00
5,11000,Data Export Management,NAVDACH10.00
5,11001,Sales VAT Adv. Notif.-Transmit,NAVDACH10.00.00.17972
5,11110,Update VAT-AT,NAVDACH10.00
5,11501,GeneralMgt,NAVDACH10.00
5,50000,bene Functions,MC0196
5,50001,Sales Subscriber,"MC0196,Process"
5,50002,Purchase Subscriber,MC0125
5,50004,Carrying & Assembly Time Mgt,MC0190
5,50005,F&R Logging Management,MC0001
5,50006,Interface Connect External SQL,MC0004
5,50007,Interface Export Vendor,MC0030
5,50008,Interface Export exch. rate,MC0027
5,50009,Interface Import Inventory,MC0055
5,50010,Interface Import Incoming Inv,MC0065
5,50011,Interface Import Outgoing Inv,MC0065
5,50012,Interface Import Customer,MC0051
5,50013,Interface Handle Customer,MC0032
5,50014,Interface Post Gen. Journals,MC0085
5,50015,Lock Tables Test,
5,50016,Processing Time Calculation,MC0128
5,50017,GOI pCon Pool NAS,"MF10.00.02,MC0196"
5,50018,Process JPL Files,MC0050
5,50019,ecspand Web Service,MC0064
5,50020,Calc. Prod. Order Rtng. Cycle,MC0115
5,50021,Production Order Subscriber,MC0196
5,50022,Invoice Monitor Management,MC0064
5,50023,DWH Management,MC0085
5,50024,Production Subscriber,MC0190
5,50025,LE TEST,
5,50026,Posting Subscriber,MC0115
5,50027,Logistics Subscriber,MC0128
5,50028,Purchase Management,MC0190
5,50029,Variant BOM Functions,"MC0124,VARBOMExt"
5,50030,Interface Import Contact,MC0154
5,50031,Interface Handle Contact,MC0197
5,50032,Interface Web Service,MC0154
5,50033,GOI pCon.Interface NAS,"MF10.00.02.1,MC0196"
5,50034,Import AXAtoNAV,MC0196
5,50035,AXA Prod. Order Exchange Mgt,MC0196
5,50036,AXA Prod. Order Exchange Subsc,MC0196
5,50037,VATEntry Subscriber,"MC0140,Einmalobjekt für Fehlersuche"
5,50039,Bene Pcon Functions,"MC0196,AZI"
5,50040,bene Pcon Subscriber,"MC0171,AZI"
5,50042,Contact Subscriber,MC0197
5,50043,Customer Subscriber,MC0197
5,50044,Company-dependet Contact Subs.,MC0197
5,50060,3TEC Subscriber,MC0174
5,50061,3TEC Interface,MC0174
5,55000,Interface Management,MC0110
5,60000,Test Helper,TVG8.00
5,60702,Adressenvorlage,TMF10.00
5,60703,Kalenderfolgen,TMF9.00
5,60704,VK_Rechnungsrabattfolgen,TMF10.00
5,60705,EK_Rechnungsrabattfolgen,TMF10.00
5,60706,Rechnung Rabatt Strategie,TMF10.00
5,60707,Unter-Überlieferungsgruppen,TMF10.00
5,60709,Kreditorenvorlagen,TMF10.00
5,60710,Banklimits,TMF9.00
5,60711,Kassenbuch,TMF9.00
5,60712,Bestellbest.Verschiff,TMF10.00
5,60713,Vorgangsbelege,TMF10.00
5,60714,Mindestabnahme,TMF9.00
5,60715,Lizenzverwaltung,TMF10.00
5,60716,Provisionsverwaltung,TMF10.00
5,60717,Zeilenrabatte,TMF10.00
5,60718,Zeilenrabatt_Teil2,TMF10.00
5,60761,MF_Item Precalculation 1,TMF9.00
5,60762,MF_Item Precalculation 2,TMF9.00
5,60766,MF_Item Precalculation 6,TMF9.00
5,60778,MF_Order Analysis Matrix 2_15,TMF10.00
5,88888,UserFunctionsFaR,"VG10.00.02,MC0163"
5,130400,CAL Test Runner,NAVW110.00
5,130401,CAL Test Management,NAVW110.00
5,130402,CAL Command Line Test Runner,NAVW110.00
5,130404,CAL Test Project Mgt.,NAVW110.00
5,130410,Sys. Warmup Test Runner,NAVW110.00
5,130411,Sys. Warmup Scenarios,NAVW110.00
5,130440,Library - Random,NAVW19.00
5,5000001,Calc. Cost Acc. Where-Used,CO7.12
5,5000020,CostAccJnlManagement,CO9.00
5,5000021,CostAcc. Journal-Post,CO10.00
5,5000022,CostAcc. Journal-Post+Print,CO10.00
5,5000023,CostAcc. Journal-Post Batch,CO7.00
5,5000024,CostAcc. Jnl-Post+Print Batch,CO7.00
5,5000025,CostAcc. Register-Show entries,CO7.10
5,5000028,Cost Account-Indent,CO7.00
5,5000029,RenameCostAccLedgerEntries,CO7.12
5,5000031,CostAcc. Journal-Check Line,CO10.00.00.15140
5,5000032,CostAcc. Journal-Post Line,CO9.00
5,5000033,CostAcc. Jnl-Post Batch Line,CO7.00
5,5000034,Test Report-Check Lines,CO7.10
5,5000036,Split Amount,CO8.00
5,5000063,Cost Acc. Dim. Management,CO7.00
5,5000064,AllocationArchiveManagement,CO7.00
5,5000076,Check Allocations,CO8.02.00.44363
5,5000086,Setup Data Cost Accounting 7,"CO10.00.00.15140,CODE10.00.00.15140"
5,5000087,Setup Data Cost Accounting 3b,"CO10.00,CODE10.00"
5,5000088,Export Cost Acc. Analysis View,CO10.00
5,5000089,Setup Data Cost Accounting 6,"CO10.00,CODE10.00"
5,5000090,CostAccSchedManagement,CO10.00.00.16177
5,5000091,Setup Data Cost Accounting,"CO8.02,CODE8.02"
5,5000092,Cost Account Budget-Open,CO7.12
5,5000093,Setup Data Cost Accounting 2,"CO10.00.00.15140,CODE10.00.00.15140"
5,5000094,Setup Data Cost Accounting 3a,"CO10.00,CODE10.00"
5,5000095,Setup Data Cost Accounting 4,"CO10.00,CODE10.00"
5,5000096,CAAnalysisViewEntryToCAEntries,CO10.00
5,5000097,Update Cost Acc. Analysis View,CO10.00.00.16177
5,5000098,Setup Data Cost Accounting 5,"CO10.00,CODE10.00"
5,5000099,AutomaticCAPosting,CO7.01.00.41767
5,5000200,Proj.Acc. Journal-Check Line,CO10.00.00.15140
5,5000201,Proj.Acc. Journal-Post Line,CO7.12
5,5000202,ProjAccJnlManagement,CO9.00
5,5000204,Proj.Acc. Journal-Post+Print,CO10.00
5,5000206,Proj.Acc. Journal-Post,CO10.00
5,5000207,Proj.Acc. Jnl-Post Batch Line,CO7.00
5,5000208,Proj.Acc Register-Show Entries,CO7.00
5,5000209,Calc. Proj. Acc. Where-Used,CO7.12
5,5000210,Proj.Acc. Journal-Post Batch,CO7.00
5,5000211,Proj.Acc. Jnl-Post+Print Batch,CO7.00
5,5000212,Project Account-Indent,CO7.00
5,5000213,Get Cost Rate,CO7.00
5,5000230,Update Proj Acc. Analysis View,CO10.00.00.15052
5,5000231,PAAnalysisViewEntryToPAEntries,CO10.00
5,5000232,Export ProjAcc. Analysis View,CO10.00
5,5000260,COA Glob. Dim. 2 Value Mgt.,CO7.12
5,5000330,Mini Exp Distr Sheet,CO8.02.00.43887
5,5000331,Cost Acc. Sched. Chart Mgt.,CO7.10
5,5000332,Mini Direct Costing,CO8.02.00.43887
5,5000360,COA Glob. Dim. 1 Value Mgt.,CO7.12
5,5005270,Issue Delivery Reminder,"NAVDACH7.00,VG7.00.01"
5,5005271,Create Delivery Reminder,"NAVDACH7.00,VG7.00.01"
5,5005272,Deliv.-Rem. Ext. Text Transfer,NAVDACH6.00
5,5005273,Iss. Delivery Remind. printed,NAVDACH4.00
5,5005350,Phys. Invt. Rec. Finish (Y/N),NAVDACH7.00
5,5005351,Phys. Invt. Rec. Finish,NAVDACH7.00
5,5005352,Phys. Invt. Rec. Reopen (Y/N),NAVDACH7.00
5,5005353,Phys. Invt. Rec. Reopen,NAVDACH7.00
5,5005354,Phys. Invt. Order Finish (Y/N),NAVDACH7.00
5,5005355,Phys. Invt. Order Finish,NAVDACH7.00
5,5005356,Phys. Invt. Order Reopen (Y/N),NAVDACH7.00
5,5005357,Phys. Invt. Order Reopen,NAVDACH7.00
5,5005358,Phys. Invt. Order Post (Y/N),NAVDACH4.00
5,5005359,Phys. Invt. Order Post,NAVDACH10.00.00.15140
5,5005360,Phys. Invt. Order Post + Print,NAVDACH4.00
5,5005361,Show duplicate order lines,NAVDACH7.00
5,5005362,Calc. Qty. Expected All Lines,NAVDACH7.00
5,5005363,Calc. Qty. Expected One Line,NAVDACH7.00
5,5005364,Item Track. Mgt. Ph. Inv. Line,NAVDACH7.00
5,5005396,Print Document Comfort,"NAVDACH6.00,MF10.00.02"
5,5005397,Format Adress Comfort,NAVDACH4.00
5,5022702,Attribute Print Management,"VG10.00.02.1,MF10.00,MC0085"
5,5022703,Copy Item,"VG10.00.02,MF9.00.03"
5,5022704,Explode Variant BOM,"VG10.00.02.3,MF10.00.02,MC0190,VARBOMExt"
5,5022705,Item from Class Record,"VG10.00.02.1,MC0085"
5,5022706,Error Messaging,VG7.00
5,5022707,Configurator Prod. Functions,"VG10.00.02.2,MC0128"
5,5022709,Call Formula a. Rules,VG10.00
5,5022710,Lookup Class Record,VG8.00.01
5,5022711,Regenerate Class Records,"VG10.00.02.1,MF7.00,MC0085"
5,5022713,Check Regen. Class Records,VG10.00
5,5022715,Execute Formula a. Rules,VG10.00.02.2
5,5022723,Create Variant,"VG10.00.02,MF10.00.02"
5,5022724,Delete Variant,"VG9.00.03,MF9.00.03"
5,5022725,Lookup Variant,VG10.00.02
5,5022726,Copy Formula a. Rules,VG7.00
5,5022727,Check Class Status,VG7.00
5,5022729,Functions for Formula a. Rules,VG10.00.02.11
5,5022730,GetCaption Variant Line,"VG10.00.02.1,MC0085"
5,5022731,Create Prod. Order Var. Lines,"VG10.00,MF9.00.03,MC0074"
5,5022732,Calc. Prod. Order Variant,"VG10.00,MF9.00.03,MC0149"
5,5022734,Create Setup Data,VG7.00
5,5022735,CreateLineNo,VG7.00
5,5022740,Subvariant Management,VG10.00.02.1
5,5022741,Configurator Functions,"VG10.00.02.1,MF10.00.01,MC0085"
5,5022742,Configurator Where Usage,"VG10.00.02.1,MC0085"
5,5022743,Decision Copy Management,VG10.00.02
5,5022850,Model Management,"VG10.00.02.1,MF10.00.MI10.00,MC0085"
5,5022851,Schema Sales Price Management,"VG10.00.02.1,MF10.00.02,MC0085"
5,5022852,Purch. Price Schema Management,"VG10.00.02,MF8.00.01,MC0124"
5,5022853,Purch. Calc Price Mgmt,VG10.00.02
5,5022854,Price Functions,"VG10.00.02.1,MF10.00.02,MC0085"
5,5022880,Weight Calculation,"VG10.00.02.1,MF10.00.02,MC0190"
5,5022881,VGD Events,"VG10.00.02.1,MC0190"
5,5050250,CRK Account Posting,CRK8.13.00.00
5,5050251,CRK Wage Posting Lessor,CRK7.13.00.00
5,5050252,CRK Pricing,CRK7.13.00.00
5,5050253,CRK Employee < 500,CRK7.13.00.00
5,5050254,CRK Employee unlimited,CRK7.13.00.00
5,5050255,CRK Wage Posting Napa,CRK7.13.00.00
5,5050256,CRK Job Posting,CRK7.13.00.00
5,5050257,CRK Activigence,CRK7.13.00.00
5,5050258,TE-Account Posting New,CRK8.12.142
5,5050260,CRK Mail File Handling,CRK8.13.00.00
5,5050262,CRK Create Files,CRK7.13.00.00
5,5056250,StandardServices/T,"TempVision16.11.23,cg01,jb01"
5,5056251,ExportServices (L/BDE/Term)/T,TempVision16.11.23
5,5056252,ExportServices (L/BDE/Auto)/T,TempVision16.11.23
5,5056253,TerminalServices/T,TempVision16.11.23
5,5056254,ProcessingServices/T,"TempVision16.11.23,CG,CP"
5,5056255,ApplicationServices/TM,TempVision16.11.23
5,5056256,CallServices/TM,TempVision16.11.23
5,5056400,SoftTerminalServices/T,TempVision16.11.23
5,5056401,SelfServices/TM,TempVision16.11.23
5,5056402,LicenceServices/T,TempVision16.11.23
5,5056499,InfoniqaServices/T,TempVisionAddOn
5,5130102,License Check,"MI10.00.02,VG9.00.03,MF10.00.02.1,MC0085"
5,5130125,Job Indicator Management,MI10.00.01
5,5130201,Mail Queue Mgt.,"ME7.10,MF10.00"
5,5130202,Mail Queue Functions,"ME7.10,MF10.00.01"
5,5130203,Mail Send Functions,"ME7.00,MF10.00"
5,5130204,Send Document Functions,"ME7.00,MF10.00"
5,5130220,Down Payment Management,"MI10.00.02.2,MC0117"
5,5130221,DP Jnl.-Check Line,MI10.00.02
5,5130249,Process Manufacturing Function,MI10.00.02
5,5130251,Process Manufacturing Utility,MI10.00
5,5130257,QCM Management,MI10.00.02
5,5130258,QW Interface Tools,MI10.00
5,5130259,QW Interface Exchange Handler,MI10.00
5,5130260,QW Interface Synch. Mgt.,MI10.00
5,5130261,QW Interface Xml Mapping,MI10.00
5,5130264,Supplier Ratings,MI10.00.01
5,5137141,Extended Text Management,"MF10.00.02,VG9.00"
5,5137142,Furniture Functions,"MF10.00.02.1,MC0101,Process"
5,5137143,Sales-Calc. Seg. Discount,MF10.00.02
5,5137144,Purch-Calc. Seg. Discount,MF10.00.02
5,5137145,Sales-Calc. Line Disc.,"MF10.00.02,MC0196,AZI"
5,5137146,Trade Margin Terms Management,MF10.00.02
5,5137147,Cash Journal Balance Display,MF10.00.02
5,5137148,Cash Line Post,MF10.00.02
5,5137149,Cash Journal Management,MF10.00.02
5,5137150,Control Order Management,"MF10.00.02,VG7.00,MC0196,Process"
5,5137151,Create Process Doc. Relation,MF7.10.01
5,5137152,Print Output Memory,MF9.00.03
5,5137153,Print Relation,"MF10.00.02.1,MC0085"
5,5137156,Create Conf./Shipping Reminder,MF10.00.02
5,5137157,MFA Events,"MF10.00.02.1,MC0085"
5,5137260,Calculation Shipment Date Mgmt,MF10.00.02
5,5137261,Calculation Shipment Date,"MF10.00.02,MC0196"
5,5137270,Association Management,MF10.00.02
